ID,Girls_max,Boys_max,Total
916-9163328,7,5,12
916-9163330,16,12,28
916-9163331,14,12,26
916-9163334,10,5,15
916-9163335,7,8,15
916-9163336,0,2,2
916-9163337,2,1,3
916-9163338,15,18,33
916-9163340,6,6,12
916-9163341,5,6,11
916-9163343,28,32,60
916-9163344,4,13,17
916-9163345,6,4,10
916-9163346,13,16,29
916-9163348,16,20,36
916-9163350,7,2,9
916-9163352,3,2,5
916-9163353,9,11,20
916-9163354,11,7,18
916-9163355,7,5,12
916-9163356,11,9,20
916-9163357,13,15,28
916-9163358,12,19,31
916-9163359,7,9,16
916-9163363,28,33,61
916-9163364,10,20,30
916-9163365,14,17,31
916-9163366,5,4,9
916-9163367,2,5,7
916-9163368,12,16,28
916-9163369,19,26,45
916-9163370,30,32,62
916-9163372,13,18,31
916-9163373,29,32,61
916-9163374,10,2,12
916-9163375,29,29,58
916-9165200,39,21,60
916-9165201,19,40,59
916-9165203,19,25,44
916-9165204,21,23,44
916-9165205,4,8,12
916-9165206,52,43,95
916-9165208,13,14,27
916-9165209,7,14,21
916-9165210,33,28,61
916-9165212,15,26,41
916-9165213,29,19,48
916-9165214,25,34,59
916-9165215,7,26,33
916-9165216,17,11,28
916-9165217,21,22,43
916-9165219,32,27,59
916-9165220,25,33,58
916-9165221,29,24,53
916-9166002,0,0,0
916-9166019,0,0,0
916-9166047,0,0,0
916-9166049,6,4,10
916-9166051,0,0,0
916-9166078,0,0,0
916-9166081,0,0,0
916-9167001,0,0,0
916-9167003,1,11,12
916-9167006,0,0,0
916-9167015,3,7,10
916-9167017,2,3,5
916-9167018,2,3,5
916-9167019,3,3,6
916-9167023,2,4,6
916-9167024,12,21,33
916-9167025,2,2,4
919-9191101,0,0,0
919-9191104,0,0,0
919-9191105,0,0,0
919-9191106,0,0,0
919-9191108,0,0,0
919-9192000,28,30,58
919-9192001,27,33,60
919-9192002,18,17,35
919-9192003,27,31,58
919-9192004,33,27,60
919-9192005,10,16,26
919-9192007,12,16,28
919-9192008,23,34,57
919-9192009,24,37,61
919-9192012,11,19,30
919-9192013,35,23,58
919-9192016,12,16,28
919-9192017,12,5,17
919-9192019,14,16,30
919-9192020,32,24,56
919-9192022,16,26,42
919-9192023,30,30,60
919-9192024,17,13,30
919-9192025,15,15,30
919-9192026,17,18,35
919-9192027,23,36,59
919-9192028,30,30,60
919-9192029,19,16,35
919-9192030,30,30,60
919-9192031,4,11,15
919-9192032,3,4,7
919-9192033,15,14,29
919-9192034,11,17,28
919-9192035,36,35,71
919-9192036,29,20,49
919-9192038,28,30,58
919-9192039,34,26,60
919-9192040,17,12,29
919-9192041,19,11,30
919-9192042,0,0,0
919-9192043,0,0,0
919-9192044,16,14,30
919-9192045,21,26,47
919-9192047,28,28,56
919-9192049,0,0,0
919-9192050,15,15,30
919-9192051,0,0,0
919-9192053,9,3,12
919-9192054,0,0,0
919-9192057,31,29,60
919-9192060,16,14,30
919-9192061,8,10,18
919-9192062,8,10,18
919-9192063,23,17,40
919-9192064,6,10,16
919-9192066,26,29,55
919-9192067,43,34,77
919-9192068,25,33,58
919-9192071,5,6,11
919-9192072,18,12,30
919-9192073,12,10,22
919-9192074,14,24,38
919-9192077,3,15,18
919-9192079,15,15,30
919-9192080,32,28,60
919-9192082,18,12,30
919-9192083,42,48,90
919-9192091,19,11,30
919-9192093,44,44,88
919-9192095,27,32,59
919-9192096,10,19,29
919-9192098,18,12,30
919-9192099,25,26,51
919-9192100,40,49,89
919-9192101,9,6,15
919-9192102,12,18,30
919-9192103,5,11,16
919-9192105,6,5,11
919-9192106,12,18,30
919-9192108,14,25,39
919-9192110,44,31,75
919-9192114,6,12,18
919-9192115,28,30,58
919-9192116,30,30,60
919-9192120,29,31,60
919-9192123,36,23,59
919-9192125,23,29,52
919-9192130,33,27,60
919-9192131,13,17,30
919-9192132,37,53,90
919-9192133,21,34,55
919-9192135,13,15,28
919-9192137,23,28,51
919-9192139,10,20,30
919-9192140,18,12,30
919-9192142,12,15,27
919-9192143,10,16,26
919-9192145,4,4,8
919-9192146,6,5,11
919-9192147,30,30,60
919-9192151,19,28,47
919-9192153,12,18,30
919-9192154,21,33,54
919-9192155,15,15,30
919-9192156,24,31,55
919-9192166,31,26,57
919-9192168,18,10,28
919-9192169,19,11,30
919-9192177,14,10,24
919-9192178,10,15,25
919-9192181,13,15,28
919-9192188,26,16,42
919-9192198,37,42,79
919-9192203,17,27,44
919-9192206,39,51,90
919-9192210,13,13,26
919-9192219,12,14,26
919-9192224,15,15,30
919-9192225,26,29,55
919-9192226,26,31,57
919-9192227,26,20,46
919-9192229,19,12,31
919-9192235,33,28,61
919-9192237,18,11,29
919-9192240,29,28,57
919-9192242,10,20,30
919-9192243,14,15,29
919-9192250,57,32,89
919-9192251,12,17,29
919-9192252,19,10,29
919-9192258,12,18,30
919-9192261,31,27,58
919-9192263,16,14,30
919-9192266,23,20,43
919-9192274,13,16,29
919-9192280,30,30,60
919-9192283,16,13,29
919-9192287,31,29,60
919-9192288,18,12,30
919-9192289,24,20,44
919-9192293,15,13,28
919-9192296,21,8,29
919-9192299,51,39,90
919-9192300,36,24,60
919-9192302,12,11,23
919-9192304,15,13,28
919-9192308,15,13,28
919-9192312,21,22,43
919-9192314,15,15,30
919-9192316,19,9,28
919-9192323,14,12,26
919-9192326,18,13,31
919-9192327,16,14,30
919-9192333,35,29,64
919-9192337,35,50,85
919-9192338,27,30,57
919-9192339,22,23,45
919-9192341,44,43,87
919-9192343,14,17,31
919-9192344,38,27,65
919-9192345,30,29,59
919-9192348,20,11,31
919-9192349,42,40,82
919-9192353,16,13,29
919-9192356,16,14,30
919-9192360,23,37,60
919-9192362,15,15,30
919-9192364,17,14,31
919-9192365,35,29,64
919-9192372,10,20,30
919-9192373,15,10,25
919-9192375,16,9,25
919-9192378,15,15,30
919-9192379,17,13,30
919-9192380,17,14,31
919-9192381,32,28,60
919-9192384,26,34,60
919-9192385,21,19,40
919-9192387,15,14,29
919-9192389,44,46,90
919-9192391,17,13,30
919-9192392,21,17,38
919-9192393,24,21,45
919-9192398,32,27,59
919-9192401,16,12,28
919-9192405,29,30,59
919-9192407,9,20,29
919-9192410,27,27,54
919-9192411,15,14,29
919-9192412,17,13,30
919-9192414,23,21,44
919-9192415,14,15,29
919-9192416,34,26,60
919-9192422,11,13,24
919-9192424,25,35,60
919-9192426,24,19,43
919-9192427,19,27,46
919-9192428,30,30,60
919-9192429,18,27,45
919-9192432,27,28,55
919-9192433,18,12,30
919-9192436,35,26,61
919-9192437,22,38,60
919-9192442,14,13,27
919-9192443,17,27,44
919-9192444,19,28,47
919-9192446,12,18,30
919-9192448,23,26,49
919-9192451,24,32,56
919-9192452,33,27,60
919-9192454,28,32,60
919-9192457,40,20,60
919-9192462,35,27,62
919-9192464,32,25,57
919-9192465,25,29,54
919-9192466,14,14,28
919-9192467,28,30,58
919-9192468,19,38,57
919-9192469,23,37,60
919-9192980,21,38,59
919-9192982,16,14,30
919-9192985,22,24,46
919-9192994,29,31,60
919-9192996,27,27,54
919-9192997,13,13,26
919-9193000,6,8,14
919-9193005,26,34,60
919-9193007,6,6,12
919-9193008,0,2,2
919-9193009,11,5,16
919-9193012,31,28,59
919-9193013,15,15,30
919-9193015,7,5,12
919-9193016,7,12,19
919-9193018,9,8,17
919-9193020,5,8,13
919-9193025,12,1,13
919-9193026,12,17,29
919-9193029,30,30,60
919-9193030,15,15,30
919-9193032,2,1,3
919-9193034,7,7,14
919-9193037,9,13,22
919-9193038,10,5,15
919-9193040,14,15,29
919-9193041,7,8,15
919-9193042,25,35,60
919-9193043,24,21,45
919-9193045,3,2,5
919-9193047,8,8,16
919-9193049,16,13,29
919-9193053,9,13,22
919-9193054,17,12,29
919-9193301,16,13,29
919-9193302,10,19,29
919-9193303,2,8,10
919-9193304,29,31,60
919-9193306,2,8,10
919-9193307,5,11,16
919-9193315,14,17,31
919-9193318,23,17,40
919-9193319,15,15,30
919-9193326,13,11,24
919-9193327,16,14,30
919-9193329,8,20,28
919-9193333,13,13,26
919-9193334,15,14,29
919-9193335,5,7,12
919-9193336,15,7,22
919-9193339,5,7,12
919-9193341,15,15,30
919-9193344,16,14,30
919-9193345,14,16,30
919-9193348,9,11,20
919-9193349,14,12,26
919-9193350,14,16,30
919-9193352,8,4,12
919-9193353,15,17,32
919-9193357,9,8,17
919-9193358,10,4,14
919-9193359,10,20,30
919-9193360,14,15,29
919-9193361,13,17,30
919-9193363,14,8,22
919-9193364,12,16,28
919-9193366,4,5,9
919-9193367,10,8,18
919-9193368,3,6,9
919-9193369,15,15,30
919-9193370,12,13,25
919-9193371,36,24,60
919-9193373,13,11,24
919-9193376,14,13,27
919-9193378,13,17,30
919-9193379,13,28,41
919-9193380,10,6,16
919-9193382,16,13,29
919-9193383,14,15,29
919-9193384,17,12,29
919-9193385,17,14,31
919-9193386,23,38,61
919-9193388,25,32,57
919-9193389,13,19,32
919-9193391,14,15,29
919-9193393,15,14,29
919-9193394,18,26,44
919-9193397,12,18,30
919-9193398,15,15,30
919-9193399,13,20,33
919-9193400,8,22,30
919-9193401,16,13,29
919-9193402,11,17,28
919-9193403,17,13,30
919-9193404,15,15,30
919-9193406,12,18,30
919-9193408,20,10,30
919-9193410,18,12,30
919-9193413,17,13,30
919-9193415,20,20,40
919-9193416,13,17,30
919-9193419,33,31,64
919-9193421,33,25,58
919-9193423,11,11,22
919-9193424,10,20,30
919-9193428,25,41,66
919-9193975,13,17,30
919-9193976,4,14,18
919-9193977,31,29,60
919-9193978,31,24,55
919-9193979,22,38,60
919-9193981,18,12,30
919-9193982,33,26,59
919-9193983,31,20,51
919-9193984,18,12,30
919-9193985,34,29,63
919-9193986,31,31,62
919-9193987,17,13,30
919-9193988,24,25,49
919-9193989,28,23,51
919-9193990,25,21,46
919-9193991,22,26,48
919-9193992,25,34,59
919-9194003,25,35,60
919-9194067,0,0,0
919-9194144,28,27,55
919-9194145,0,0,0
919-9194146,0,0,0
919-9194149,0,0,0
919-9194506,0,0,0
919-9194627,53,51,104
919-9195200,16,14,30
919-9195201,18,12,30
919-9195202,21,29,50
919-9195203,15,15,30
919-9195204,7,5,12
919-9195205,31,28,59
919-9195206,16,14,30
919-9195207,12,17,29
919-9195208,17,22,39
919-9195209,8,8,16
919-9195210,23,24,47
919-9195211,28,36,64
919-9195212,22,37,59
919-9195213,15,15,30
919-9196221,0,0,0
919-9196222,0,0,0
919-9196224,0,0,0
919-9196228,0,0,0
919-9196234,0,0,0
919-9197006,0,1,1
919-9197007,0,0,0
919-9197011,6,11,17
919-9197012,0,0,0
919-9197013,5,6,11
919-9197019,3,15,18
919-9197022,1,2,3
919-9197023,4,3,7
919-9197024,4,9,13
919-9197025,3,5,8
919-9197026,2,7,9
919-9197028,1,7,8
919-9197032,3,5,8
919-9197034,0,9,9
919-9197041,3,18,21
919-9197042,4,2,6
919-9197043,0,2,2
919-9197044,5,12,17
919-9197047,0,14,14
921-9211102,0,4,4
921-9212000,8,17,25
921-9212001,5,5,10
921-9212002,20,16,36
921-9212003,14,18,32
921-9212005,12,15,27
921-9212006,8,8,16
921-9212007,20,25,45
921-9212009,18,10,28
921-9212010,12,19,31
921-9212012,17,13,30
921-9212014,21,25,46
921-9212015,9,14,23
921-9212016,15,14,29
921-9212018,28,28,56
921-9212021,30,30,60
921-9212024,8,7,15
921-9212029,12,16,28
921-9212030,14,9,23
921-9212032,28,25,53
921-9212033,28,22,50
921-9212038,17,13,30
921-9212039,21,39,60
921-9212041,12,15,27
921-9212042,15,14,29
921-9212043,21,32,53
921-9212044,32,26,58
921-9213000,10,16,26
921-9213001,14,15,29
921-9213003,4,4,8
921-9213004,32,19,51
921-9213006,4,5,9
921-9213011,11,13,24
921-9213300,12,8,20
921-9213303,25,16,41
921-9213304,6,7,13
921-9213310,18,10,28
921-9213311,9,10,19
921-9213313,15,15,30
921-9213314,11,18,29
921-9213315,26,20,46
921-9217000,1,1,2
921-9217003,3,7,10
925-9250611,0,0,0
925-9251111,0,4,4
925-9252000,36,45,81
925-9252002,14,18,32
925-9252003,8,10,18
925-9252004,12,5,17
925-9252005,19,15,34
925-9252006,25,35,60
925-9252007,4,3,7
925-9252008,15,12,27
925-9252009,31,26,57
925-9252010,27,32,59
925-9252012,8,9,17
925-9252013,6,8,14
925-9252014,17,13,30
925-9252015,7,14,21
925-9252016,12,3,15
925-9252017,4,6,10
925-9252018,0,0,0
925-9252019,5,6,11
925-9252020,31,29,60
925-9252021,6,2,8
925-9252023,4,7,11
925-9252024,27,30,57
925-9252025,8,9,17
925-9252027,27,30,57
925-9252028,15,15,30
925-9252030,14,25,39
925-9252031,3,8,11
925-9252033,2,5,7
925-9252034,4,10,14
925-9252035,6,2,8
925-9252036,0,0,0
925-9252038,17,13,30
925-9252039,10,11,21
925-9252040,6,8,14
925-9252042,8,5,13
925-9252043,7,12,19
925-9252046,15,17,32
925-9252050,3,2,5
925-9252054,15,16,31
925-9252055,21,25,46
925-9252057,36,40,76
925-9252061,19,21,40
925-9252062,15,17,32
925-9252064,16,30,46
925-9252065,21,36,57
925-9252066,12,13,25
925-9252067,16,13,29
925-9252070,13,17,30
925-9252072,42,48,90
925-9252074,22,22,44
925-9252075,31,13,44
925-9252084,28,35,63
925-9252085,6,2,8
925-9252087,12,11,23
925-9252088,5,12,17
925-9252089,3,7,10
925-9252091,3,4,7
925-9252092,6,2,8
925-9252093,16,13,29
925-9252094,42,35,77
925-9252095,24,29,53
925-9252096,6,9,15
925-9252097,21,17,38
925-9252102,4,6,10
925-9252104,2,7,9
925-9252105,7,8,15
925-9252107,12,2,14
925-9252109,17,13,30
925-9252113,31,29,60
925-9252114,20,26,46
925-9252116,36,24,60
925-9252120,24,35,59
925-9252124,31,27,58
925-9252136,52,35,87
925-9252142,26,26,52
925-9252146,1,2,3
925-9252149,2,7,9
925-9252151,5,6,11
925-9252152,4,5,9
925-9252153,3,1,4
925-9252157,6,8,14
925-9252158,1,2,3
925-9252159,4,10,14
925-9252161,3,2,5
925-9252166,11,12,23
925-9252168,13,12,25
925-9252169,3,2,5
925-9252171,33,26,59
925-9252174,6,5,11
925-9252175,6,9,15
925-9252176,4,9,13
925-9252177,15,13,28
925-9252178,5,7,12
925-9252179,2,4,6
925-9252180,3,0,3
925-9252181,5,6,11
925-9252182,5,7,12
925-9252183,3,2,5
925-9252185,3,5,8
925-9252187,9,8,17
925-9252188,12,23,35
925-9252191,23,24,47
925-9252193,16,14,30
925-9252195,7,14,21
925-9252196,13,11,24
925-9252197,7,7,14
925-9252198,10,7,17
925-9252199,8,8,16
925-9252201,6,10,16
925-9252202,8,5,13
925-9252203,8,5,13
925-9252205,2,4,6
925-9252206,7,14,21
925-9252207,27,32,59
925-9252210,2,6,8
925-9252214,17,11,28
925-9252215,9,6,15
925-9252219,32,27,59
925-9252224,21,11,32
925-9252229,19,24,43
925-9252232,25,28,53
925-9252234,32,30,62
925-9252237,33,23,56
925-9252238,26,12,38
925-9252239,42,47,89
925-9252240,28,26,54
925-9252241,23,19,42
925-9252243,8,7,15
925-9252244,37,25,62
925-9252245,37,39,76
925-9252246,20,20,40
925-9252247,14,11,25
925-9252248,29,28,57
925-9253000,13,5,18
925-9253001,13,13,26
925-9253004,21,13,34
925-9253005,16,14,30
925-9253007,11,14,25
925-9253015,4,5,9
925-9253017,5,6,11
925-9253018,7,4,11
925-9253021,7,7,14
925-9253022,5,6,11
925-9253026,21,9,30
925-9253027,20,19,39
925-9253029,21,29,50
925-9253031,20,11,31
925-9253033,11,9,20
925-9253036,14,6,20
925-9253037,14,12,26
925-9253040,14,17,31
925-9253041,6,6,12
925-9253044,8,10,18
925-9253045,13,18,31
925-9253047,15,17,32
925-9253050,12,2,14
925-9253052,6,10,16
925-9253056,16,12,28
925-9253066,8,4,12
925-9253068,12,11,23
925-9253070,9,6,15
925-9253071,9,5,14
925-9253077,17,23,40
925-9253078,7,17,24
925-9253079,9,11,20
925-9253085,27,31,58
925-9253088,1,6,7
925-9253089,3,2,5
925-9253091,18,29,47
925-9253092,6,9,15
925-9253093,6,8,14
925-9253096,12,8,20
925-9253097,13,16,29
925-9253098,15,19,34
925-9253102,20,21,41
925-9253103,10,10,20
925-9253107,28,32,60
925-9253111,12,20,32
925-9253116,7,7,14
925-9253118,14,16,30
925-9253119,29,21,50
925-9253120,6,8,14
925-9253121,13,19,32
925-9253122,6,5,11
925-9253123,8,5,13
925-9253124,6,6,12
925-9253125,3,2,5
925-9253128,20,23,43
925-9253130,6,5,11
925-9253131,13,26,39
925-9253132,1,3,4
925-9253133,1,1,2
925-9253134,7,5,12
925-9253136,19,9,28
925-9253139,19,16,35
925-9253140,8,2,10
925-9253141,3,10,13
925-9253146,9,11,20
925-9253151,7,12,19
925-9253152,5,2,7
925-9253154,13,6,19
925-9253156,21,26,47
925-9253158,26,27,53
925-9253162,15,15,30
925-9253163,9,5,14
925-9253166,14,32,46
925-9253167,20,19,39
925-9253168,1,11,12
925-9253169,13,16,29
925-9253170,11,8,19
925-9253171,13,10,23
925-9253308,56,57,113
925-9253313,8,11,19
925-9253314,5,4,9
925-9253317,9,3,12
925-9253319,4,2,6
925-9253321,12,4,16
925-9253322,5,5,10
925-9253325,17,10,27
925-9253330,13,19,32
925-9253331,10,11,21
925-9253332,10,4,14
925-9253337,5,12,17
925-9253338,25,40,65
925-9253339,35,30,65
925-9253340,7,8,15
925-9253342,16,15,31
925-9253343,16,14,30
925-9253346,19,23,42
925-9253347,17,14,31
925-9253350,10,9,19
925-9253353,10,16,26
925-9253354,19,27,46
925-9253359,5,9,14
925-9253361,15,11,26
925-9253364,27,32,59
925-9253366,5,6,11
925-9253505,32,26,58
925-9253506,23,24,47
925-9253507,30,25,55
925-9253508,29,23,52
925-9253510,42,48,90
925-9255202,13,15,28
925-9255203,42,47,89
925-9255205,45,45,90
925-9255206,46,45,91
925-9255207,25,25,50
925-9255208,16,16,32
925-9255209,14,18,32
925-9255210,21,9,30
925-9255211,46,44,90
925-9255212,14,20,34
925-9255214,18,12,30
925-9255215,13,16,29
925-9255216,21,17,38
925-9255217,18,14,32
925-9255218,4,7,11
925-9255220,28,31,59
925-9255221,55,35,90
925-9255222,9,6,15
925-9255224,41,61,102
925-9255225,16,14,30
925-9255226,15,21,36
925-9255228,12,18,30
925-9256012,0,0,0
925-9256016,0,0,0
925-9256023,0,0,0
925-9256038,0,0,0
925-9256905,33,27,60
925-9257002,2,10,12
925-9257005,0,3,3
925-9257008,2,13,15
925-9257010,1,5,6
925-9257011,0,3,3
925-9257012,0,0,0
925-9257015,2,13,15
925-9257016,5,2,7
925-9257021,2,6,8
925-9257024,4,5,9
925-9257025,1,4,5
925-9257028,1,4,5
925-9257031,2,14,16
925-9257033,1,11,12
926-9261111,1,16,17
926-9262000,7,10,17
926-9262001,13,11,24
926-9262003,2,6,8
926-9262004,0,0,0
926-9262006,21,21,42
926-9262007,6,4,10
926-9262008,32,29,61
926-9262009,8,6,14
926-9262010,11,7,18
926-9262012,9,5,14
926-9262015,0,4,4
926-9262017,11,21,32
926-9262020,9,15,24
926-9262021,6,6,12
926-9262022,29,31,60
926-9262025,4,7,11
926-9262027,24,28,52
926-9262028,22,9,31
926-9262030,7,1,8
926-9262031,0,2,2
926-9262032,14,17,31
926-9262033,44,41,85
926-9262035,7,11,18
926-9262036,2,1,3
926-9262038,8,13,21
926-9262039,33,49,82
926-9262041,6,5,11
926-9262043,46,45,91
926-9262045,42,40,82
926-9262046,29,31,60
926-9262047,27,26,53
926-9262048,16,14,30
926-9262052,11,20,31
926-9262053,24,29,53
926-9262054,4,9,13
926-9262055,25,20,45
926-9262056,32,35,67
926-9262057,8,7,15
926-9262058,40,44,84
926-9262059,31,25,56
926-9262060,7,6,13
926-9262061,2,4,6
926-9262062,7,2,9
926-9262063,12,10,22
926-9262064,10,16,26
926-9262065,9,3,12
926-9262066,5,5,10
926-9262067,7,6,13
926-9262068,17,11,28
926-9262069,5,4,9
926-9262070,5,13,18
926-9262071,6,5,11
926-9262075,27,20,47
926-9262076,0,3,3
926-9262077,15,14,29
926-9262078,8,9,17
926-9262079,10,13,23
926-9262080,1,2,3
926-9262081,7,5,12
926-9262082,22,19,41
926-9262083,10,9,19
926-9262084,6,5,11
926-9262086,25,33,58
926-9262087,16,12,28
926-9262088,16,13,29
926-9262089,3,0,3
926-9262090,13,11,24
926-9262091,20,9,29
926-9262094,18,17,35
926-9262095,7,7,14
926-9262096,1,10,11
926-9262097,34,27,61
926-9262098,31,27,58
926-9262100,19,20,39
926-9262101,4,10,14
926-9262102,5,3,8
926-9262104,15,4,19
926-9262105,7,4,11
926-9262106,7,4,11
926-9262107,1,2,3
926-9262109,52,68,120
926-9262111,4,3,7
926-9262112,4,5,9
926-9262114,2,9,11
926-9262116,3,6,9
926-9262117,5,4,9
926-9262118,27,24,51
926-9262119,3,2,5
926-9262121,14,18,32
926-9262122,13,10,23
926-9262125,14,13,27
926-9262126,0,0,0
926-9262127,31,12,43
926-9262128,16,14,30
926-9262130,19,10,29
926-9262131,3,6,9
926-9262133,15,13,28
926-9262135,7,2,9
926-9262137,50,35,85
926-9262138,16,21,37
926-9262141,1,4,5
926-9262142,33,48,81
926-9262146,26,34,60
926-9262149,22,20,42
926-9262150,5,6,11
926-9262153,6,9,15
926-9262154,19,8,27
926-9262156,5,1,6
926-9262157,16,29,45
926-9262159,6,2,8
926-9262160,32,27,59
926-9262161,27,31,58
926-9262163,21,10,31
926-9262164,2,0,2
926-9262165,20,13,33
926-9262166,8,7,15
926-9262167,5,10,15
926-9262168,6,5,11
926-9262169,32,25,57
926-9262172,7,5,12
926-9262173,3,5,8
926-9262174,3,3,6
926-9262177,10,15,25
926-9262179,24,22,46
926-9262180,3,2,5
926-9262181,38,39,77
926-9262182,22,31,53
926-9262184,18,13,31
926-9262186,7,7,14
926-9262187,15,6,21
926-9262189,0,0,0
926-9262198,1,1,2
926-9262201,18,11,29
926-9262204,21,27,48
926-9262210,0,2,2
926-9262220,9,2,11
926-9262223,4,4,8
926-9262226,4,1,5
926-9262228,6,3,9
926-9262229,19,8,27
926-9262233,14,15,29
926-9262234,5,12,17
926-9262235,5,5,10
926-9262236,9,6,15
926-9262245,11,16,27
926-9262247,42,47,89
926-9262252,20,10,30
926-9262253,28,26,54
926-9262261,14,21,35
926-9262263,8,19,27
926-9262264,30,25,55
926-9262265,16,24,40
926-9262266,59,63,122
926-9262267,31,43,74
926-9262272,17,21,38
926-9262279,11,18,29
926-9262287,38,48,86
926-9262291,55,63,118
926-9262295,18,14,32
926-9262300,31,28,59
926-9262303,33,46,79
926-9262312,42,46,88
926-9262318,47,41,88
926-9262321,32,27,59
926-9262346,27,16,43
926-9262354,32,26,58
926-9262357,11,19,30
926-9262362,27,29,56
926-9262367,45,46,91
926-9262371,31,33,64
926-9262383,15,13,28
926-9262402,34,50,84
926-9262406,16,16,32
926-9262409,12,14,26
926-9262411,25,35,60
926-9262412,8,6,14
926-9262413,12,18,30
926-9262415,17,12,29
926-9262417,16,14,30
926-9262419,21,22,43
926-9262420,24,20,44
926-9262426,12,19,31
926-9262427,20,40,60
926-9263000,12,12,24
926-9263001,7,6,13
926-9263003,8,8,16
926-9263014,11,7,18
926-9263016,17,10,27
926-9263021,24,21,45
926-9263026,14,12,26
926-9263027,5,10,15
926-9263028,5,7,12
926-9263030,14,14,28
926-9263032,9,12,21
926-9263037,3,9,12
926-9263038,4,2,6
926-9263041,3,5,8
926-9263043,37,41,78
926-9263053,28,27,55
926-9263054,10,8,18
926-9263056,6,8,14
926-9263058,10,14,24
926-9263059,5,7,12
926-9263060,24,36,60
926-9263061,4,9,13
926-9263063,4,2,6
926-9263066,9,9,18
926-9263067,2,9,11
926-9263068,5,3,8
926-9263078,8,9,17
926-9263083,8,8,16
926-9263084,4,14,18
926-9263085,59,60,119
926-9263088,5,8,13
926-9263089,2,1,3
926-9263094,8,7,15
926-9263096,19,14,33
926-9263100,8,7,15
926-9263106,8,13,21
926-9263107,6,5,11
926-9263114,10,8,18
926-9263119,2,4,6
926-9263120,9,8,17
926-9263121,13,9,22
926-9263123,6,7,13
926-9263125,15,12,27
926-9263126,5,1,6
926-9263127,1,4,5
926-9263131,4,4,8
926-9263133,2,6,8
926-9263136,30,26,56
926-9263137,3,3,6
926-9263138,5,7,12
926-9263139,6,6,12
926-9263140,17,13,30
926-9263141,9,18,27
926-9263144,10,8,18
926-9263145,4,10,14
926-9263146,4,2,6
926-9263152,36,42,78
926-9263306,4,7,11
926-9263307,7,4,11
926-9263309,7,3,10
926-9263310,7,2,9
926-9263312,1,4,5
926-9263313,32,26,58
926-9263315,6,9,15
926-9263322,9,4,13
926-9263327,4,3,7
926-9263329,16,12,28
926-9263339,4,11,15
926-9263346,4,7,11
926-9263349,10,10,20
926-9263354,3,1,4
926-9263359,1,5,6
926-9263369,2,3,5
926-9263373,5,8,13
926-9263376,16,14,30
926-9263377,5,2,7
926-9263380,6,5,11
926-9263383,7,7,14
926-9263385,5,9,14
926-9263390,8,4,12
926-9263393,19,14,33
926-9263395,14,16,30
926-9263396,5,5,10
926-9263397,35,25,60
926-9263403,19,11,30
926-9263404,13,13,26
926-9263405,42,59,101
926-9263406,8,10,18
926-9263407,11,3,14
926-9263408,9,3,12
926-9263409,8,6,14
926-9263418,14,17,31
926-9263421,28,30,58
926-9263423,44,31,75
926-9263424,33,24,57
926-9263425,39,40,79
926-9263429,21,24,45
926-9263430,22,30,52
926-9263431,28,33,61
926-9263433,9,6,15
926-9264020,0,0,0
926-9264053,10,9,19
926-9265200,12,15,27
926-9265201,13,22,35
926-9265202,22,28,50
926-9265203,3,8,11
926-9265206,23,40,63
926-9265207,25,34,59
926-9265209,10,11,21
926-9265210,1,6,7
